"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2015","Sweden","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,633",""
"2015","Sweden","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,836",""
"2015","Sweden","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","20,316",""
"2015","Sweden","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,253",""
"2015","Sweden","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,807",""
"2015","Sweden","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","25,412",""
"2015","Sweden","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","25,905",""
"2015","Sweden","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,822",""
"2015","Sweden","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","17,838",""
"2015","Sweden","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,102",""
"2015","Sweden","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Sweden","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,666",""
"2015","Sweden","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,822",""
"2015","Sweden","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,382",""
"2015","United Kingdom","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","17,782",""
"2015","United Kingdom","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,225",""
"2015","United Kingdom","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","United Kingdom","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,680",""
"2015","United Kingdom","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","United Kingdom","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,329",""
"2015","United Kingdom","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,374",""
"2015","United Kingdom","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,503",""
"2015","United Kingdom","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,329",""
"2015","United Kingdom","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,422",""
"2015","United Kingdom","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,446",""
"2015","United Kingdom","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,682",""
"2015","United Kingdom","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,537",""
"2015","United Kingdom","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","18,532",""
"2015","United Kingdom","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,701",""
"2015","United Kingdom","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,078",""
"2015","United Kingdom","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,587",""
"2015","United Kingdom","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,730",""
"2015","United Kingdom","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,209",""
"2015","United Kingdom","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,544",""
"2015","United Kingdom","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,281",""
"2015","United Kingdom","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","United Kingdom","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,094",""
"2015","United Kingdom","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,128",""
"2015","United Kingdom","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,743",""
"2015","Iceland","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","20,804",""
"2015","Iceland","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,501",""
"2015","Iceland","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Iceland","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,383",""
"2015","Iceland","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Iceland","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,127",""
"2015","Iceland","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,995",""
"2015","Iceland","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,066",""
"2015","Iceland","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,882",""
"2015","Iceland","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","21,425",""
"2015","Iceland","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,182",""
"2015","Iceland","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,288",""
"2015","Iceland","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,930",""
"2015","Iceland","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","21,467",""
"2015","Iceland","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,486",""
"2015","Iceland","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,343",""
"2015","Iceland","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","25,246",""
"2015","Iceland","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","25,294",""
"2015","Iceland","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","20,716",""
"2015","Iceland","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","21,010",""
"2015","Iceland","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,131",""
"2015","Iceland","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Iceland","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","19,435",""
"2015","Iceland","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,201",""
"2015","Iceland","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","17,160",""
"2015","Norway","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","28,323",""
"2015","Norway","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","27,345",""
"2015","Norway","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Norway","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","27,467",""
"2015","Norway","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Norway","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","26,112",""
"2015","Norway","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","27,149",""
"2015","Norway","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","22,942",""
"2015","Norway","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","29,414",""
"2015","Norway","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","28,800",""
"2015","Norway","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","27,073",""
"2015","Norway","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","21,389",""
"2015","Norway","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","29,557",""
"2015","Norway","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","28,893",""
"2015","Norway","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","29,018",""
"2015","Norway","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","29,552",""
"2015","Norway","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","33,409",""
"2015","Norway","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","34,074",""
"2015","Norway","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","28,353",""
"2015","Norway","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","28,273",""
"2015","Norway","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","28,827",""
"2015","Norway","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Norway","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","26,532",""
"2015","Norway","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","28,900",""
"2015","Norway","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","22,512",""
"2015","Switzerland","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","26,590",""
"2015","Switzerland","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,916",""
"2015","Switzerland","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Switzerland","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,290",""
"2015","Switzerland","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Switzerland","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,939",""
"2015","Switzerland","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,515",""
"2015","Switzerland","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","25,656",""
"2015","Switzerland","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","28,267",""
"2015","Switzerland","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","27,121",""
"2015","Switzerland","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","23,689",""
"2015","Switzerland","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","25,682",""
"2015","Switzerland","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","28,357",""
"2015","Switzerland","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","27,170",""
"2015","Switzerland","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","28,260",""
"2015","Switzerland","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","28,596",""
"2015","Switzerland","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","30,267",""
"2015","Switzerland","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","30,473",""
"2015","Switzerland","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","27,216",""
"2015","Switzerland","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","24,031",""
"2015","Switzerland","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","27,301",""
"2015","Switzerland","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Switzerland","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","22,765",""
"2015","Switzerland","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","26,994",""
"2015","Switzerland","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","20,308",""
"2015","North Macedonia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","4,556",""
"2015","North Macedonia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","3,996",""
"2015","North Macedonia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","North Macedonia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,118",""
"2015","North Macedonia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","North Macedonia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","3,762",""
"2015","North Macedonia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","3,985",""
"2015","North Macedonia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,165",""
"2015","North Macedonia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,637",""
"2015","North Macedonia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,696",""
"2015","North Macedonia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","3,960",""
"2015","North Macedonia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,319",""
"2015","North Macedonia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,682",""
"2015","North Macedonia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,738",""
"2015","North Macedonia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,643",""
"2015","North Macedonia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,718",""
"2015","North Macedonia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,037",""
"2015","North Macedonia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,906",""
"2015","North Macedonia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,469",""
"2015","North Macedonia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,000",""
"2015","North Macedonia","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,503",""
"2015","North Macedonia","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","North Macedonia","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,023",""
"2015","North Macedonia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,546",""
"2015","North Macedonia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,707",""
"2015","Serbia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","4,722",""
"2015","Serbia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,125",""
"2015","Serbia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Serbia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,359",""
"2015","Serbia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Serbia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","3,830",""
"2015","Serbia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,374",""
"2015","Serbia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,127",""
"2015","Serbia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,704",""
"2015","Serbia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,794",""
"2015","Serbia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,318",""
"2015","Serbia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,224",""
"2015","Serbia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,731",""
"2015","Serbia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,832",""
"2015","Serbia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,866",""
"2015","Serbia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,828",""
"2015","Serbia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,765",""
"2015","Serbia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,947",""
"2015","Serbia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,600",""
"2015","Serbia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,053",""
"2015","Serbia","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,654",""
"2015","Serbia","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Serbia","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,001",""
"2015","Serbia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,731",""
"2015","Serbia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","4,596",""
"2015","Turkey","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","5,661",""
"2015","Turkey","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,694",""
"2015","Turkey","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Turkey","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,406",""
"2015","Turkey","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Turkey","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,519",""
"2015","Turkey","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,505",""
"2015","Turkey","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,250",""
"2015","Turkey","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,123",""
"2015","Turkey","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,075",""
"2015","Turkey","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","4,532",""
"2015","Turkey","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,443",""
"2015","Turkey","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,225",""
"2015","Turkey","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,170",""
"2015","Turkey","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,154",""
"2015","Turkey","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,294",""
"2015","Turkey","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,088",""
"2015","Turkey","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,052",""
"2015","Turkey","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,585",""
"2015","Turkey","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,174",""
"2015","Turkey","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,638",""
"2015","Turkey","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2015","Turkey","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,869",""
"2015","Turkey","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,663",""
"2015","Turkey","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,582",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","Total","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2019)","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","Total","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 28 countries","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Total","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2016","European Union - 27 countries (2007-2013)","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
